fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,long_diff,lat_diff,year,month,day,hour,weekday,time_of_day,distance,cost_per_km,Country,State,City,Area,max_temp,min_temp,precipitation,snow
7.3,-73.99213,40.759264,-73.978207,40.779747,1,0.0139230000000054,0.0204829999999986,2010,1,20,22,2,night,2560.408061073214,2.851108036638563,United States,New York,New York,Manhattan,5.0,1.1,0.0,0.0
13.3,-74.001641,40.719711,-73.984944,40.75807,3,0.0166970000000077,0.0383589999999998,2010,4,5,19,0,night,4487.124492414118,2.9640363271589254,United States,New York,New York,Manhattan,23.9,13.3,0.0,0.0
14.0,-73.987306,40.724783,-73.985688,40.752011,1,0.0016180000000076,0.0272280000000009,2014,11,11,8,1,morning rush hour,3026.7253069250314,4.625461044637429,United States,New York,New York,Manhattan,17.8,9.4,0.0,0.0
5.3,-73.967872,40.762513,-73.975808,40.749559999999995,5,0.0079360000000008,0.0129530000000031,2010,1,20,15,2,evening rush hour,1586.8703093663712,3.339907469890379,United States,New York,New York,Manhattan,5.0,1.1,0.0,0.0
8.1,-73.999732,40.719317,-73.98191800000001,40.740537,3,0.0178139999999871,0.0212200000000066,2011,7,16,11,5,afternoon,2795.9884405906614,2.897007685156541,United States,New York,New York,Manhattan,32.2,21.1,0.0,0.0
5.0,-73.972317,40.762663,-73.983967,40.763985,2,0.011650000000003,0.0013219999999947,2014,4,27,19,6,night,994.5673882668184,5.027311431066771,United States,New York,New York,Manhattan,15.0,8.3,0.0,0.0
7.0,-73.950927734375,40.77917098999024,-73.96568298339844,40.765640258789055,1,0.0147552490234375,0.013530731201186,2015,4,3,17,4,evening rush hour,1951.7962629117364,3.586439903085598,United States,New York,New York,Manhattan,17.8,15.0,1.0,0.0
4.9,-73.97939000000001,40.74715,-73.975732,40.755225,1,0.0036580000000157,0.0080750000000051,2010,3,11,7,3,morning rush hour,948.4416665817484,5.166369395874341,United States,New York,New York,Manhattan,11.7,5.6,0.0,0.0
10.1,-73.981059,40.763971000000005,-73.994093,40.751902,1,0.0130340000000046,0.0120690000000038,2011,1,28,13,4,afternoon,1734.2558362136376,5.82382356114834,United States,New York,New York,Manhattan,1.1,-2.2,0.0,0.0
6.9,-73.97240699999999,40.759685,-73.990521,40.751256,1,0.0181140000000112,0.0084289999999995,2010,12,11,0,5,clubbing,1793.3118350448694,3.847629768097392,United States,New York,New York,Manhattan,7.8,1.1,0.0,0.0
10.1,-73.989133,40.7216,-73.969368,40.756879999999995,5,0.0197649999999924,0.035279999999993,2011,2,26,20,5,night,4258.675136016816,2.371629597801779,United States,New York,New York,Manhattan,6.1,-0.6,0.0,0.0
4.5,-73.99504499999999,40.758717,-74.002717,40.760673,2,0.0076720000000136,0.0019559999999998,2010,5,19,18,2,evening rush hour,683.2692593921827,6.585983399872364,United States,New York,New York,Manhattan,17.8,10.0,0.0,0.0
13.0,-73.9879,40.721252,-73.980952,40.753172,5,0.0069479999999941,0.0319199999999995,2014,9,12,0,4,clubbing,3592.9351969667196,3.618211653518007,United States,New York,New York,Manhattan,25.6,16.7,0.0,0.0
5.7,-73.969998,40.756581,-73.98021800000001,40.763103,1,0.0102200000000038,0.0065220000000039,2011,4,1,13,4,afternoon,1126.6247425049517,5.059359860432807,United States,New York,New York,Manhattan,6.7,1.7,4.6,0.0
6.1,-73.969348,40.766106,-73.95814399999999,40.770579999999995,1,0.0112040000000064,0.0044739999999947,2011,5,18,12,2,afternoon,1068.4820638441934,5.709033596739444,United States,New York,New York,Manhattan,19.4,12.2,55.4,0.0
10.1,-73.96853,40.761996999999994,-73.983682,40.726942,2,0.0151520000000004,0.0350549999999927,2011,1,30,19,6,night,4097.775235584043,2.464752071390875,United States,New York,New York,Manhattan,3.9,-2.8,0.0,0.0
13.5,-73.9792709350586,40.73638534545898,-73.9567642211914,40.7667350769043,1,0.0225067138671875,0.0303497314453196,2015,1,20,16,1,evening rush hour,3869.3216248366134,3.48898367955392,United States,New York,New York,Manhattan,4.4,0.0,0.0,0.0
10.1,-73.99332700000001,40.752578,-73.998427,40.722993,2,0.0050999999999987,0.0295849999999973,2010,2,28,19,6,night,3313.502368877123,3.04813423248666,United States,New York,New York,Manhattan,4.4,0.6,0.0,0.0
10.5,-73.994005,40.729032,-74.00324,40.743927,5,0.0092350000000038,0.0148950000000027,2014,9,25,11,3,afternoon,1828.7895681137477,5.741502567094105,United States,New York,New York,Manhattan,17.8,13.9,8.1,0.0
4.9,-73.981208,40.747137,-73.973795,40.754243,1,0.0074129999999996,0.0071060000000002,2010,1,5,11,1,afternoon,1007.2865474373602,4.864554195095825,United States,New York,New York,Manhattan,-1.1,-6.7,0.0,0.0
10.0,-73.992982,40.727707,-73.975915,40.744997,1,0.0170669999999972,0.0172899999999955,2014,7,12,3,5,early morning,2401.012599322648,4.164909423141349,United States,New York,New York,Manhattan,29.4,21.7,0.0,0.0
11.7,-73.98384,40.75789,-73.997978,40.719472,2,0.0141380000000026,0.038418,2010,1,1,20,4,night,4430.258463309121,2.640929439421655,United States,New York,New York,Manhattan,4.4,0.6,0.8,0.0
10.5,-73.958543,40.778492,-73.98379,40.770817,1,0.0252469999999931,0.0076749999999989,2014,9,8,17,0,evening rush hour,2295.474033605439,4.574218591141252,United States,New York,New York,Manhattan,23.9,18.3,0.0,0.0
5.7,-73.985569,40.77843,-73.983274,40.76664,1,0.0022950000000037,0.0117899999999977,2009,7,7,10,1,morning rush hour,1323.5323358087887,4.306657152064838,United States,New York,New York,Manhattan,26.1,16.1,3.3,0.0
8.1,-73.998487,40.724674,-73.992406,40.748987,1,0.0060809999999946,0.0243129999999993,2010,5,3,19,0,night,2748.3566872227125,2.9472157080838244,United States,New York,New York,Manhattan,26.7,19.4,32.8,0.0
7.3,-73.961417,40.777822,-73.972337,40.76512,1,0.0109199999999987,0.0127019999999973,2010,4,15,12,3,afternoon,1685.1094151331674,4.332062912023496,United States,New York,New York,Manhattan,22.8,10.0,0.0,0.0
8.1,-73.979322,40.758778,-73.95061,40.775357,4,0.0287119999999987,0.0165790000000001,2010,1,13,14,2,afternoon,3044.0473242698263,2.66093103593353,United States,New York,New York,Manhattan,1.7,-4.4,0.0,0.0
7.5,-73.978868,40.777467,-73.966512,40.768902,2,0.0123560000000111,0.0085650000000043,2014,4,17,18,3,evening rush hour,1411.6606208626706,5.312891702976544,United States,New York,New York,Manhattan,8.9,2.2,0.0,0.0
6.1,-73.963502,40.761939,-73.98143,40.768342,1,0.0179279999999977,0.0064029999999988,2010,7,26,7,0,morning rush hour,1672.4025027901212,3.6474473039972017,United States,New York,New York,Manhattan,30.6,20.0,0.0,0.0
8.9,-73.995065,40.745102,-73.991865,40.729322,2,0.0031999999999925,0.0157799999999994,2010,1,22,13,4,afternoon,1773.0747570931928,5.019528908409256,United States,New York,New York,Manhattan,6.7,0.0,0.0,0.0
6.1,-73.973036,40.761296,-73.97737,40.755018,1,0.004334,0.0062780000000017,2009,3,10,14,1,afternoon,787.3862336975781,7.747150939322757,United States,New York,New York,Manhattan,8.3,2.8,0.3,0.0
8.9,-73.96127299999999,40.769921999999994,-73.98550999999999,40.76188,2,0.0242369999999993,0.0080419999999961,2010,8,10,7,1,morning rush hour,2232.764008384001,3.986090767578039,United States,New York,New York,Manhattan,33.3,25.6,0.0,0.0
10.0,-73.984987,40.741221,-74.004623,40.741924,2,0.0196359999999913,0.0007029999999943,2014,11,14,13,4,afternoon,1660.3506756150434,6.022824061727624,United States,New York,New York,Manhattan,5.6,1.7,1.5,0.0
6.9,-73.992542,40.741495,-73.97590799999999,40.759682,5,0.0166340000000104,0.0181869999999975,2010,4,28,8,2,morning rush hour,2460.1534974578826,2.804703042769439,United States,New York,New York,Manhattan,13.3,4.4,0.0,0.0
16.0,-73.95813199999999,40.760652,-73.987532,40.743967,1,0.0294000000000096,0.0166850000000025,2014,4,24,8,3,morning rush hour,3097.9705351297252,5.164671457835545,United States,New York,New York,Manhattan,16.7,5.6,0.0,0.0
7.3,-74.000557,40.71849,-73.98729499999999,40.729018,1,0.0132620000000116,0.0105280000000007,2009,9,19,5,5,early morning,1619.3332740347314,4.5080281601398315,United States,New York,New York,Manhattan,21.1,11.7,0.0,0.0
10.1,-73.97893,40.753102,-74.005612,40.745627,1,0.0266819999999938,0.0074749999999994,2009,1,7,20,2,night,2401.408186469767,4.205865565423797,United States,New York,New York,Manhattan,3.3,-0.6,30.2,0.0
8.0,-73.994141,40.751162,-73.97421800000001,40.756614,1,0.0199229999999914,0.0054519999999982,2014,8,18,21,0,night,1788.065462600582,4.474109123703286,United States,New York,New York,Manhattan,27.2,17.2,0.0,0.0
5.7,-74.00541700000001,40.736982,-73.987645,40.735372,1,0.0177720000000078,0.0016099999999994,2010,4,13,13,1,afternoon,1511.805849357043,3.7703254041675778,United States,New York,New York,Manhattan,13.3,8.3,0.0,0.0
14.0,-73.981385,40.729,-73.987195,40.769496999999994,1,0.0058099999999967,0.0404969999999949,2014,7,9,0,2,clubbing,4523.842826674766,3.0947140597920924,United States,New York,New York,Manhattan,31.1,21.7,2.3,0.0
6.5,-73.967295,40.769298,-73.970945,40.785093,1,0.0036500000000074,0.0157950000000042,2009,7,17,19,4,night,1780.8866022284687,3.6498674266325457,United States,New York,New York,Manhattan,30.0,20.0,5.3,0.0
11.5,-73.980409,40.744069,-73.98864300000001,40.76383,1,0.0082340000000158,0.0197609999999954,2014,11,1,20,5,night,2301.9716473953376,4.995717481148023,United States,New York,New York,Manhattan,8.3,5.6,8.9,0.0
10.9,-73.956121,40.772117,-73.987151,40.739067,1,0.0310300000000012,0.0330500000000029,2010,10,31,1,6,clubbing,4509.583427192871,2.4170746979139586,United States,New York,New York,Manhattan,14.4,5.6,0.0,0.0
4.5,-73.986485,40.746474,-73.981332,40.742135,1,0.005153000000007,0.0043390000000016,2010,11,7,2,6,clubbing,649.2976418095187,6.930565753263806,United States,New York,New York,Manhattan,10.6,2.2,0.0,0.0
6.1,-73.985221,40.723824,-74.001483,40.719213,1,0.0162619999999975,0.004610999999997,2009,12,1,11,1,afternoon,1466.262320552262,4.1602378472785535,United States,New York,New York,Manhattan,8.3,1.7,0.0,0.0
8.9,-73.996583,40.763388,-73.970518,40.755221,4,0.0260650000000026,0.0081670000000002,2009,11,26,3,3,early morning,2380.4797719849576,3.738742124483064,United States,New York,New York,Manhattan,13.9,10.0,0.0,0.0
7.3,-73.98686500000001,40.739163,-73.971098,40.761225,1,0.0157670000000109,0.0220620000000053,2010,8,27,12,4,afternoon,2788.434531914557,2.617956389669214,United States,New York,New York,Manhattan,26.1,16.1,0.0,0.0
10.5,-73.984433,40.759445,-73.99436,40.719667,6,0.0099270000000046,0.0397779999999983,2010,3,18,2,3,clubbing,4496.178674157667,2.3353164455741107,United States,New York,New York,Manhattan,20.6,10.0,0.0,0.0
6.1,-73.983437,40.763096999999995,-73.969617,40.753232,1,0.0138199999999955,0.0098649999999977,2011,9,18,20,6,night,1600.6193390520934,3.8110248021946895,United States,New York,New York,Manhattan,20.0,11.7,0.0,0.0
10.5,-73.97166700000001,40.764045,-73.975063,40.784802,1,0.003395999999995,0.0207569999999961,2010,7,6,19,1,night,2322.816164679507,4.520374948160716,United States,New York,New York,Manhattan,39.4,27.2,0.0,0.0
10.9,-73.954775,40.777802,-73.987833,40.763098,1,0.0330579999999969,0.0147040000000018,2009,1,12,10,0,morning rush hour,3233.538574640754,3.3709200457616277,United States,New York,New York,Manhattan,0.6,-6.1,0.0,0.0
5.7,-73.977388,40.758527,-73.992749,40.748098,1,0.0153609999999986,0.010429000000002,2009,10,23,0,4,clubbing,1738.969493945458,3.277803331136974,United States,New York,New York,Manhattan,17.8,9.4,4.8,0.0
4.9,-73.99226800000001,40.755453,-73.98159799999999,40.746607,5,0.0106700000000188,0.0088460000000054,2011,9,12,0,0,clubbing,1333.0263324950108,3.675846365936916,United States,New York,New York,Manhattan,26.7,18.9,0.0,0.0
3.3,-73.99508900000001,40.717785,-73.997861,40.714359,3,0.0027719999999931,0.0034259999999974,2009,11,14,21,5,night,446.7694829443925,7.386359467194711,United States,New York,New York,Manhattan,13.9,11.1,12.4,0.0
5.7,-74.00069,40.727393,-73.99962,40.743607,1,0.0010700000000127,0.0162139999999979,2009,11,27,22,4,night,1802.812328987824,3.1617267689755724,United States,New York,New York,Manhattan,10.0,6.1,0.0,0.0
4.1,-73.98004499999999,40.742598,-73.973995,40.751245,2,0.0060499999999876,0.0086469999999962,2011,11,1,15,1,evening rush hour,1087.7235467095538,3.769340116248113,United States,New York,New York,Manhattan,12.8,7.2,0.0,0.0
9.7,-74.000895,40.731759999999994,-73.998652,40.761427000000005,1,0.0022429999999928,0.0296670000000105,2010,11,21,22,6,night,3299.9329449723823,2.9394536682263346,United States,New York,New York,Manhattan,8.9,3.9,0.0,0.0
10.9,-73.968179,40.770846,-73.972544,40.752339,2,0.0043649999999928,0.0185069999999996,2010,12,22,8,2,morning rush hour,2087.976919732107,5.220364218105677,United States,New York,New York,Manhattan,3.3,-2.2,0.0,0.0
5.7,-73.97111,40.750768,-73.985238,40.738572999999995,1,0.0141279999999994,0.0121950000000055,2010,3,11,19,3,night,1804.934028080558,3.1580101606603415,United States,New York,New York,Manhattan,11.7,5.6,0.0,0.0
4.9,-73.97215899999999,40.753609999999995,-73.985848,40.755526,4,0.0136890000000136,0.0019160000000084,2009,8,19,14,2,afternoon,1175.4062326204112,4.1687714970475405,United States,New York,New York,Manhattan,32.2,21.7,0.0,0.0
7.3,-74.00364300000001,40.743247,-73.990195,40.731893,1,0.013448000000011,0.0113539999999972,2009,2,28,19,5,night,1697.0757965886785,4.301516770596727,United States,New York,New York,Manhattan,12.2,-0.6,0.0,0.0
10.5,-73.98689,40.74267,-74.00462399999999,40.722922,1,0.0177339999999901,0.0197479999999998,2014,1,25,2,5,clubbing,2655.823741920845,3.953575621101193,United States,New York,New York,Manhattan,-2.1,-7.1,1.0,25.0
9.3,-73.988141,40.754521,-73.95846800000001,40.762237,1,0.0296729999999882,0.007716000000002,2011,3,4,16,4,evening rush hour,2648.098128614894,3.511954447422396,United States,New York,New York,Manhattan,5.0,-2.8,0.0,0.0
9.0,-73.99757199999999,40.741623,-73.988194,40.723597,1,0.0093779999999981,0.0180259999999989,2014,12,10,21,2,night,2152.8219094501023,4.1805594603498255,United States,New York,New York,Manhattan,4.4,0.0,2.0,25.0
7.7,-73.963425,40.761613,-73.975143,40.737112,3,0.0117180000000018,0.0245009999999936,2009,11,6,13,4,afternoon,2895.198540865464,2.659575808468815,United States,New York,New York,Manhattan,10.0,2.8,0.0,0.0
7.3,-73.977122,40.759182,-73.991168,40.750408,1,0.0140460000000075,0.0087740000000025,2011,4,14,12,3,afternoon,1535.0104339192142,4.755667999833407,United States,New York,New York,Manhattan,20.6,8.9,0.0,0.0
4.1,-73.95960500000001,40.762785,-73.95209200000001,40.773185,2,0.0075130000000029,0.010399999999997,2009,11,24,19,1,night,1317.6444976357875,3.1116131910818994,United States,New York,New York,Manhattan,14.4,8.9,0.0,0.0
7.5,-73.98211669921875,40.760536193847656,-73.97354125976562,40.747989654541016,1,0.008575439453125,0.0125465393066406,2015,6,8,22,0,night,1570.2412469600056,4.776336129572469,United States,New York,New York,Manhattan,26.1,17.2,1.5,0.0
8.0,-73.97550201416014,40.78680419921875,-73.98072052001955,40.7744140625,1,0.0052185058594034,0.01239013671875,2015,1,25,10,6,morning rush hour,1444.717548692115,5.53741456746497,United States,New York,New York,Manhattan,5.6,-0.5,0.0,0.0
6.9,-73.97185,40.762433,-73.983411,40.750594,1,0.0115610000000003,0.0118390000000019,2009,7,23,10,3,morning rush hour,1637.542431451304,4.213631272983101,United States,New York,New York,Manhattan,25.0,17.8,9.9,0.0
11.5,-73.98023223876955,40.739295959472656,-73.97900390625,40.76365280151367,1,0.0012283325195454,0.0243568420410156,2015,6,16,6,1,early morning,2706.7939901785167,4.248568617237678,United States,New York,New York,Manhattan,26.1,18.3,6.9,0.0
6.9,-73.972208,40.762440000000005,-73.955763,40.776247999999995,1,0.0164449999999902,0.0138079999999902,2010,9,17,10,4,morning rush hour,2068.555763852573,3.3356606191505924,United States,New York,New York,Manhattan,21.7,15.0,1.3,0.0
5.5,-73.990714,40.757445,-73.996509,40.76242,1,0.0057950000000062,0.0049750000000017,2014,4,24,9,3,morning rush hour,738.0144088516814,7.452429023110487,United States,New York,New York,Manhattan,16.7,5.6,0.0,0.0
2.9,-73.974069,40.756429,-73.971528,40.759878,1,0.0025409999999936,0.0034490000000033,2009,1,20,10,1,morning rush hour,439.0156773930811,6.605686651603171,United States,New York,New York,Manhattan,-1.7,-7.2,0.0,0.0
14.0,-73.99333953857422,40.7333984375,-73.96025085449219,40.75801467895508,1,0.0330886840820312,0.0246162414550781,2015,1,30,14,4,afternoon,3909.267977721088,3.581233131058289,United States,New York,New York,Manhattan,3.3,-7.1,1.5,25.0
5.3,-73.977046,40.751262,-73.985189,40.741925,1,0.008143000000004,0.009336999999995,2010,7,30,14,4,afternoon,1244.2109362061522,4.259727869102934,United States,New York,New York,Manhattan,29.4,18.9,0.0,0.0
10.1,-73.981933,40.740845,-73.996512,40.763195,1,0.0145789999999976,0.0223500000000029,2010,3,22,8,0,morning rush hour,2770.5414347972733,3.645496823525774,United States,New York,New York,Manhattan,13.9,10.0,34.0,0.0
7.5,-73.955777,40.76768,-73.966088,40.762373,1,0.0103110000000015,0.0053070000000019,2014,10,29,12,2,afternoon,1051.3086554467388,7.1339658064671605,United States,New York,New York,Manhattan,22.2,10.6,0.0,0.0
11.5,-73.987634,40.779381,-73.981925,40.758319,1,0.0057089999999959,0.0210620000000005,2014,3,26,14,2,afternoon,2388.0720906607385,4.8156000168395865,United States,New York,New York,Manhattan,2.2,-4.3,0.0,0.0
4.5,-73.99578299999999,40.725293,-74.004012,40.723291,1,0.0082290000000142,0.0020019999999973,2011,11,19,23,5,clubbing,729.90699201689,6.165169054711385,United States,New York,New York,Manhattan,10.6,3.3,0.0,0.0
5.3,-73.967017,40.757495,-73.978095,40.762337,1,0.0110779999999977,0.0048420000000035,2010,8,12,7,3,morning rush hour,1078.9526459890442,4.912171094535521,United States,New York,New York,Manhattan,24.4,20.0,2.3,0.0
4.9,-73.983165,40.771257,-73.991675,40.759674,1,0.0085100000000011,0.0115830000000016,2010,5,28,19,4,night,1473.3646355410826,3.325721197455313,United States,New York,New York,Manhattan,21.1,13.3,0.0,0.0
7.3,-74.002705,40.734438,-73.979262,40.752983,5,0.0234430000000003,0.0185450000000031,2011,10,4,22,1,night,2856.84190617256,2.5552691537559173,United States,New York,New York,Manhattan,17.2,9.4,0.0,0.0
10.5,-73.984227,40.744631,-73.987081,40.719717,2,0.0028539999999992,0.0249139999999954,2011,6,18,2,5,clubbing,2777.1528110907843,3.780850646052821,United States,New York,New York,Manhattan,28.3,17.8,0.0,0.0
5.3,-73.98446700000001,40.769945,-73.994857,40.759886,1,0.0103899999999867,0.0100589999999982,2009,5,21,22,3,night,1420.345518815641,3.731486409320613,United States,New York,New York,Manhattan,30.0,15.6,0.0,0.0
7.0,-73.99672,40.737279,-73.979864,40.744026,1,0.0168559999999899,0.0067469999999971,2014,8,20,22,2,night,1608.8410308039026,4.350958153088781,United States,New York,New York,Manhattan,28.9,21.1,0.0,0.0
6.5,-73.98238,40.768459,-73.978009,40.777819,1,0.0043710000000061,0.0093600000000009,2014,11,20,19,3,night,1102.98317216986,5.893108946723801,United States,New York,New York,Manhattan,7.2,-0.5,0.0,0.0
